"m","value"
531,-1.26229189648889
531,-1.2699048380059
531,-1.26241549839164
531,-1.27228692203666
531,-1.26801757948255
531,-1.2746240155507
531,-1.26426033932037
531,-1.26721563896736
532,-1.26616525220196
532,-1.27529643980437
532,-1.2643202981368
532,-1.27366522201795
532,-1.26386649950262
532,-1.27832653639955
532,-1.27535309287183
532,-1.27015074574832
532,-1.2687680047227
533,-1.26946867484058
533,-1.27476452399175
533,-1.26166836152501
533,-1.27118049869932
533,-1.26251722779848
533,-1.27276278322658
533,-1.26650477887961
533,-1.27928510625742
533,-1.26275607288673
534,-1.28299599296766
534,-1.27540787731297
534,-1.26175193507292
534,-1.26102582783655
534,-1.27597630420707
534,-1.27208633293179
534,-1.27303282090538
534,-1.26108029660313
534,-1.28390040647775
535,-1.26410492141546
535,-1.26278764853192
535,-1.26287650009136
535,-1.26474417270227
535,-1.26159864312723
535,-1.28119992212429
535,-1.26207082576287
535,-1.26566417691009
535,-1.27087769467514
536,-1.26057674099891
536,-1.26129825257061
536,-1.26220576893298
536,-1.26300883558541
536,-1.26533418573108
536,-1.26976898207584
536,-1.26385840461938
536,-1.26741094429961
536,-1.26691356701863
537,-1.26807723756893
537,-1.27049439380245
537,-1.26721255139692
537,-1.26220200674991
537,-1.26284414942919
537,-1.26529451491739
537,-1.26262355331099
537,-1.26695306219609
537,-1.26169267644918
538,-1.2785585538521
538,-1.26646584815988
538,-1.26768093706396
538,-1.26159115488946
538,-1.26156945628956
538,-1.26341973408813
538,-1.27085273525096
538,-1.26004831311172
538,-1.26609463339154
539,-1.2644053221554
539,-1.26829376534584
539,-1.28060492870083
539,-1.26795039113955
539,-1.26260807153913
539,-1.26521231821702
539,-1.26979446585063
539,-1.26832200530063
539,-1.26954698677898
540,-1.26411296629175
540,-1.26535558009598
540,-1.27235342418477
540,-1.2624253724132
540,-1.26586798637939
540,-1.26325021360434
540,-1.26793598931025
540,-1.26322724114875
540,-1.26397081292182
541,-1.27010903554919
541,-1.26989978417576
541,-1.26478239646752
541,-1.27521967056909
541,-1.27287812881254
541,-1.27032271332182
541,-1.26903426624472
541,-1.26738731827026
541,-1.26887763819021
542,-1.26697828145887
542,-1.26465501227083
542,-1.26450646278288
542,-1.2616403923111
542,-1.2648880433403
542,-1.26199605312859
542,-1.26791909260871
542,-1.26638548766137
542,-1.26345779590944
543,-1.26295179289375
543,-1.26407395139585
543,-1.26777788679779
543,-1.26168538835144
543,-1.26582842278416
543,-1.26578086196463
543,-1.26405256492411
543,-1.26156597930926
543,-1.26850144684131
544,-1.2720869044397
544,-1.26730874165976
544,-1.26153819980381
544,-1.2667451011602
544,-1.27762625504724
544,-1.26163409848066
544,-1.26514836575158
544,-1.2628774788958
544,-1.27343982399305
545,-1.26639845141325
545,-1.27129241500343
545,-1.26812019811698
545,-1.27319750917273
545,-1.26476673869549
545,-1.2707428463301
545,-1.26300310153504
545,-1.261541544254
545,-1.26743343837488
546,-1.26947042873739
546,-1.27684076725898
546,-1.26140251360442
546,-1.26764695947958
546,-1.26353423337471
546,-1.26369340576587
546,-1.27598178291834
546,-1.27332896638177
546,-1.27806932590698
547,-1.2685152094979
547,-1.28843253841403
547,-1.27213306194493
547,-1.26320548772512
547,-1.26585266018752
547,-1.26141895646046
547,-1.27160078048618
547,-1.26365330803442
547,-1.26567483135016
548,-1.27165854424817
548,-1.26228551280488
548,-1.26301419206451
548,-1.26327439164593
548,-1.26311363751677
548,-1.26122426862285
548,-1.26090295283277
548,-1.26344241857812
548,-1.26556267984397
549,-1.27075939493346
549,-1.26198866868177
549,-1.26494512535685
549,-1.27131209647685
549,-1.2630362283419
549,-1.26315107317513
549,-1.26178517110248
549,-1.26563115025592
549,-1.27006325057226
550,-1.26182632830491
550,-1.2610368018501
550,-1.26116878472663
550,-1.26116668293612
550,-1.26475095224474
550,-1.27173146461404
550,-1.27132849097021
550,-1.26603624786856
550,-1.26835948946785
551,-1.26270911496933
551,-1.28824606311908
551,-1.26831126049332
551,-1.26511849958944
551,-1.26765194461584
551,-1.26739265566195
551,-1.26521677537735
551,-1.26957472936825
551,-1.28206043981583
552,-1.26973837130676
552,-1.27762174628059
552,-1.26688071425182
552,-1.26059403913429
552,-1.2622219415911
552,-1.26270572715519
552,-1.27106951944199
552,-1.27347475889567
552,-1.26433801242289
553,-1.26103761340497
553,-1.26294415101164
553,-1.26653185522206
553,-1.26293387448139
553,-1.26413065018726
553,-1.26527208664449
553,-1.26174922799609
553,-1.26410707374541
553,-1.26566158535014
554,-1.27514830658507
554,-1.26567456712893
554,-1.26541179589219
554,-1.26479502307373
554,-1.26658377884851
554,-1.26853210808751
554,-1.26397610590146
554,-1.27795791435353
554,-1.28274552518208
555,-1.27023938664059
555,-1.26518832402644
555,-1.26561680564257
555,-1.26507003564493
555,-1.26612285878853
555,-1.27318052168989
555,-1.26847945230777
555,-1.26776587786791
555,-1.26374232916058
556,-1.27597365509321
556,-1.26538432481137
556,-1.26548993617466
556,-1.26090850759427
556,-1.26702814675233
556,-1.2718282274525
556,-1.27641846523998
556,-1.26024482780725
557,-1.27169362521727
557,-1.26528239722808
557,-1.27029195880267
557,-1.26732322231939
557,-1.26521949647076
557,-1.26431974211973
557,-1.26675961340469
557,-1.26148303310791
558,-1.27324662541965
558,-1.26394226634481
558,-1.26214924189977
558,-1.26265575735322
558,-1.26116080727224
558,-1.26998137935835
558,-1.26218282081131
558,-1.27928617544653
559,-1.26434375685887
559,-1.26744513901172
559,-1.26284341302383
559,-1.26401051931051
559,-1.26588463203163
559,-1.26549224765935
559,-1.26491903608956
559,-1.2607349251775
560,-1.26640090617947
560,-1.26366294412485
560,-1.26485162754872
560,-1.27882257828619
560,-1.27777010514207
560,-1.26631810998223
560,-1.26749466920864
560,-1.26425459095884
561,-1.26650566828559
561,-1.26228829838957
561,-1.27407712580046
561,-1.26436148564137
561,-1.26682162537382
561,-1.26329892105868
561,-1.27811627162461
561,-1.26183208738313
562,-1.26363831295169
562,-1.26285903460429
562,-1.26456764012602
562,-1.26211732629491
562,-1.26445738894357
562,-1.27308845647646
562,-1.26619326478689
562,-1.26738279776439
563,-1.26924150586811
563,-1.27446248466983
563,-1.26720385162781
563,-1.2627400636772
563,-1.26695758724654
563,-1.26096438911626
563,-1.27078597639515
563,-1.26187990176068
564,-1.26597130509171
564,-1.26628992818244
564,-1.26566429717213
564,-1.26372460075597
564,-1.26414695705978
564,-1.26936542669307
564,-1.26051378757194
564,-1.26226769054955
565,-1.27060505819937
565,-1.26235569066665
565,-1.27924444928963
565,-1.26174125729145
565,-1.26973014381826
565,-1.27284830691211
565,-1.2671136302232
565,-1.27006360052016
566,-1.26649968549751
566,-1.2693645284543
566,-1.27003713445653
566,-1.26285186022178
566,-1.26911989659101
566,-1.26391445066285
566,-1.26556141526232
566,-1.26114859863244
567,-1.27003703856787
567,-1.26459467221628
567,-1.26069046618067
567,-1.26398212807227
567,-1.26419437689487
567,-1.27454861546344
567,-1.26294459143431
567,-1.270773331482
568,-1.28211156065047
568,-1.26481737620475
568,-1.26133423862006
568,-1.27159628146873
568,-1.26737662307867
568,-1.26186975696647
568,-1.2660466800451
568,-1.26538101981851
569,-1.26600627377532
569,-1.26369586013789
569,-1.2621490259474
569,-1.26319714993192
569,-1.27082192586489
569,-1.2651428536664
569,-1.26441074705195
569,-1.26459906741168
570,-1.27286324043958
570,-1.27078525378683
570,-1.26352222985143
570,-1.26895665951776
570,-1.26151426419411
570,-1.2692544247881
570,-1.26718551589113
570,-1.26578321178214
571,-1.29058605528857
571,-1.26551039848936
571,-1.26239796516702
571,-1.2625308036951
571,-1.27057070997958
571,-1.27258803899787
571,-1.26785537861868
571,-1.26579452742622
572,-1.26120958085951
572,-1.26200591392473
572,-1.26632567907318
572,-1.2697464922793
572,-1.26627094780696
572,-1.29025591729505
572,-1.26796685398974
572,-1.26125006555071
573,-1.26155575164257
573,-1.26524906912188
573,-1.27428131056238
573,-1.26847328520218
573,-1.26708989553078
573,-1.26577667626246
573,-1.2624233556362
573,-1.27011758610049
574,-1.26495006246658
574,-1.27749849950568
574,-1.26979403928441
574,-1.26487388180391
574,-1.26668900724214
574,-1.2647279654527
574,-1.26194378862488
574,-1.2664630943503
575,-1.27023753105749
575,-1.26092907818632
575,-1.26039695554099
575,-1.26907776109741
575,-1.26041446693699
575,-1.27769653720841
575,-1.26323080850927
575,-1.26363476196072
576,-1.27108845471203
576,-1.26309469556081
576,-1.26091220191562
576,-1.27789803993075
576,-1.26312124458061
576,-1.27794159262305
576,-1.27410456962581
576,-1.26849225527214
577,-1.26420382314617
577,-1.27202977070078
577,-1.27551574719577
577,-1.264259481183
577,-1.26378148165884
577,-1.26480054431156
577,-1.2662755849099
577,-1.27610086416522
578,-1.26156858070146
578,-1.26483277949855
578,-1.29170387795986
578,-1.26308160346685
578,-1.26138692086921
578,-1.26575949034319
578,-1.27090180089046
578,-1.26505148329229
579,-1.26466546186363
579,-1.2687817969801
579,-1.27432510824155
579,-1.26402281445293
579,-1.26235878388493
579,-1.27622002256577
579,-1.26375233135595
579,-1.29318247615196
580,-1.26136350758286
580,-1.26249664817632
580,-1.26845220652655
580,-1.26134675330221
580,-1.27279638370981
580,-1.26506087563513
580,-1.26236544258151
580,-1.26351400939051
581,-1.2621982452831
581,-1.26606256249498
581,-1.26636628105971
581,-1.26784763188429
581,-1.27463801536232
581,-1.26197309563652
581,-1.26727301020062
581,-1.26869964121289
582,-1.26592327031645
582,-1.26975391425189
582,-1.2616859707001
582,-1.26745671731618
582,-1.27066091240777
582,-1.26848152124151
582,-1.26649211454444
582,-1.26344840647178
583,-1.26406429560478
583,-1.26239510032546
583,-1.27586564297792
583,-1.26213742851409
583,-1.27821639160128
583,-1.26556881437002
583,-1.26453908910621
583,-1.27115650607735
584,-1.27698880076046
584,-1.26064868588791
584,-1.26657298930784
584,-1.26129946006085
584,-1.26261413244554
584,-1.28107507930462
584,-1.26920261813205
584,-1.26940317769592
585,-1.26078111963619
585,-1.26890990432242
585,-1.27864703472476
585,-1.26315151105048
585,-1.26735219429229
585,-1.2624204615866
585,-1.26107546058955
585,-1.27486325061704
586,-1.27141240055108
586,-1.26839180268718
586,-1.27058164810633
586,-1.26170094100008
586,-1.26756041269311
586,-1.2666145918845
586,-1.26307073953153
586,-1.27402647795818
587,-1.26109106649308
587,-1.26581541828492
587,-1.27107047514074
587,-1.26742212506333
587,-1.2758962201607
587,-1.26598789828603
587,-1.26603511923821
587,-1.26304090467992
588,-1.26564690059986
588,-1.26504002896979
588,-1.2628951032964
588,-1.2645475430207
588,-1.26419677931994
588,-1.26460729841952
588,-1.27014227533636
588,-1.2637787682736
589,-1.26370144665944
589,-1.26253868191531
589,-1.26952085254136
589,-1.26449109609934
589,-1.27656434482953
589,-1.26352484930664
589,-1.26172768569583
589,-1.2641471100804
590,-1.27042709665981
590,-1.26514722016961
590,-1.26417902907018
590,-1.26592258461563
590,-1.26407484544788
590,-1.26704216011268
590,-1.26272209197773
590,-1.26078278879074
591,-1.26792015680226
591,-1.26346463735324
591,-1.26631718457521
591,-1.26236012137385
591,-1.26436653282455
591,-1.26867095890439
591,-1.2765161441005
591,-1.26369148203178
592,-1.26201490859528
592,-1.26080967602628
592,-1.26388987213515
592,-1.27005114386478
592,-1.26598235546287
592,-1.27838172754931
592,-1.26583687497483
592,-1.26992220150053
593,-1.26843787113801
593,-1.26433793899646
593,-1.26660537940046
593,-1.26180190466633
593,-1.26032805577749
593,-1.26127068398962
593,-1.26624563972027
593,-1.27629768515706
594,-1.27403998712917
594,-1.26906179855464
594,-1.27235035083748
594,-1.26267627355317
594,-1.26230938926933
594,-1.26321518646972
594,-1.26449517201814
594,-1.26217195752844
595,-1.26899828916091
595,-1.26279136272614
595,-1.27514276863798
595,-1.26282299719876
595,-1.26568574395134
595,-1.26759524936627
595,-1.26078271110852
595,-1.26680841929022
596,-1.27157215305616
596,-1.26322073083658
596,-1.2639583546813
596,-1.2618422973608
596,-1.26517851140261
596,-1.2662200305064
596,-1.27205309427324
596,-1.26087930630519
597,-1.26683487916629
597,-1.26864330431804
597,-1.26585364832151
597,-1.26603622577145
597,-1.27518380616796
597,-1.2667530100597
597,-1.26463268132795
597,-1.26793674225118
598,-1.2656647894909
598,-1.26511679061103
598,-1.26503921882962
598,-1.2659755487363
598,-1.26579399291499
598,-1.26198087772746
598,-1.26235899519945
598,-1.26238172873473
599,-1.26209124302116
599,-1.26209838079083
599,-1.26026306218264
599,-1.26579844766903
599,-1.26044542699861
599,-1.2672262703262
599,-1.26242479113942
599,-1.26633115608619
600,-1.2634915698409
600,-1.26449943010922
600,-1.26941704331066
600,-1.27003786819461
600,-1.26748391994803
600,-1.26565011877219
600,-1.26539608323575
600,-1.26495236619142
601,-1.26846411989442
601,-1.2660195818166
601,-1.26060201379179
601,-1.26196502144526
601,-1.26190546483176
601,-1.26328771009263
601,-1.26862402503449
601,-1.26160171589636
602,-1.26465007247563
602,-1.26704636638617
602,-1.266102958422
602,-1.26529177351091
602,-1.26271352047019
602,-1.26167527543404
602,-1.26541933166173
602,-1.2681352832392
603,-1.26044592667043
603,-1.26287746248252
603,-1.26739898304434
603,-1.27271171978236
603,-1.26419444319308
603,-1.26651144655426
603,-1.28188194814101
603,-1.26837327181706
604,-1.26762361142079
604,-1.27059465972833
604,-1.26896711185445
604,-1.26642861428539
604,-1.27112449014547
604,-1.27058321621871
604,-1.26825259809268
604,-1.26410415252605
605,-1.26812364971837
605,-1.26596197515761
605,-1.26568180310356
605,-1.27881621739481
605,-1.26394515559419
605,-1.26307907536223
605,-1.26651716208082
605,-1.26400966984141
606,-1.26524430706241
606,-1.27297639066138
606,-1.27085853515522
606,-1.26391064666416
606,-1.26499408831507
606,-1.265708596337
606,-1.26916282189311
606,-1.27164493052444
607,-1.26770148644718
607,-1.26582102126017
607,-1.27331942711785
607,-1.26674801327851
607,-1.2705430786385
607,-1.26890443051043
607,-1.26569210997336
607,-1.26452634586795
608,-1.27234863545262
608,-1.26442438574592
608,-1.26799862113077
608,-1.26324184138476
608,-1.26468775625249
608,-1.26326155851995
608,-1.26548770224318
608,-1.26969459695606
609,-1.2673796100085
609,-1.26723589759755
609,-1.26058412506381
609,-1.26061085215257
609,-1.26684254542058
609,-1.2635781729475
609,-1.26292340933134
609,-1.26552548671868
610,-1.26508631494141
610,-1.26598160207298
610,-1.26291385131315
610,-1.2619537214508
610,-1.26179813451666
610,-1.26357856571743
610,-1.26509419396523
610,-1.26220708706814
611,-1.26888174929452
611,-1.2677782105709
611,-1.27981588100458
611,-1.28309196417067
611,-1.26050483530737
611,-1.28253321868153
611,-1.26451947066826
611,-1.26360696413516
612,-1.27120662766299
612,-1.26639103014886
612,-1.27561273173697
612,-1.27461185099993
612,-1.26728778269099
612,-1.27172305692663
612,-1.2715938865304
612,-1.26375465984314
613,-1.26891735040996
613,-1.26235036632998
613,-1.26112106485128
613,-1.27510698923844
613,-1.26635246482985
613,-1.26448413010971
613,-1.26396684521618
613,-1.26233922702872
614,-1.26659215778776
614,-1.26048298150786
614,-1.26316842678338
614,-1.27054037417927
614,-1.26158399419049
614,-1.26678793346774
614,-1.27368966301029
614,-1.26151664911516
615,-1.26523011810589
615,-1.26694798499837
615,-1.26204873725058
615,-1.26576441527287
615,-1.26549548046583
615,-1.26512696029032
615,-1.26598387928356
615,-1.26901646867872
616,-1.26797258664445
616,-1.27263366001838
616,-1.27406852326168
616,-1.2738826325011
616,-1.26696587222936
616,-1.27207501726579
616,-1.26860108698645
616,-1.27145716360637
617,-1.26479509379991
617,-1.26342639952276
617,-1.26548526505956
617,-1.26657314560437
617,-1.27456299889294
617,-1.26656427104615
617,-1.27146464004858
617,-1.26939480920999
618,-1.26343856698971
618,-1.26621553792781
618,-1.2618416539083
618,-1.26271367045885
618,-1.26566620712465
618,-1.2620733010478
618,-1.26241358010372
618,-1.26318335889981
619,-1.26779161621634
619,-1.26152455836105
619,-1.26414267389687
619,-1.27114851632115
619,-1.26357303138881
619,-1.26600658626326
619,-1.26670086246325
619,-1.27307917553041
620,-1.26234555081665
620,-1.27106813432358
620,-1.26551482139218
620,-1.26669926202395
620,-1.26065711330038
620,-1.26110181728099
620,-1.26465870862143
620,-1.26089450281113
621,-1.26625932189026
621,-1.26967054297109
621,-1.26792730322241
621,-1.26618364546241
621,-1.26500825161828
621,-1.26863752303095
621,-1.26202040620172
621,-1.26245415617112
622,-1.27102421501369
622,-1.26575309858793
622,-1.26547749219928
622,-1.26112517149322
622,-1.28260229435006
622,-1.26216178722343
622,-1.26652302742941
622,-1.26222389332065
623,-1.26789858381497
623,-1.26577282092047
623,-1.26276255378959
623,-1.26348685168918
623,-1.2645417320547
623,-1.2729120398702
623,-1.26708921552186
623,-1.26979278060875
624,-1.26885632819901
624,-1.26847654590321
624,-1.26550102277524
624,-1.26416245633197
624,-1.26934258426508
624,-1.26062544084549
624,-1.27358541099262
624,-1.26512665208505
625,-1.26463201086689
625,-1.26215473818255
625,-1.26439121271519
625,-1.26430229101746
625,-1.26256106128298
625,-1.26391300114968
625,-1.26134034811667
625,-1.26341861218286
626,-1.26056065158666
626,-1.26608697178822
626,-1.26509016473516
626,-1.26665561904561
626,-1.27296267256799
626,-1.26536671495076
626,-1.26153180788634
627,-1.26638478881668
627,-1.27395438610143
627,-1.27239301601193
627,-1.27566268476217
627,-1.26917951360313
627,-1.26151705138748
627,-1.27995646828443
628,-1.26732861970548
628,-1.27540460276759
628,-1.26234077763376
628,-1.2602902650091
628,-1.26480603398794
628,-1.26276581873662
628,-1.26125926875135
629,-1.28045849515118
629,-1.27053702294954
629,-1.26445034391905
629,-1.2711446408801
629,-1.26095897840623
629,-1.26262021785639
629,-1.27873131330507
630,-1.26256264853206
630,-1.2757124041132
630,-1.27084516686516
630,-1.26043186222499
630,-1.26302018768899
630,-1.26318424799802
630,-1.26395088080868
631,-1.26200406611396
631,-1.26810160214577
631,-1.26834879580262
631,-1.26442890570887
631,-1.26379766947948
631,-1.27014168996174
631,-1.26149712086635
632,-1.26272213807905
632,-1.26653845407252
632,-1.26304022635341
632,-1.26317049978312
632,-1.2661910934297
632,-1.26808652952541
632,-1.26419416999318
633,-1.26109075011635
633,-1.26727556887522
633,-1.26498259352366
633,-1.26214723431972
633,-1.2718315866933
633,-1.27319964685675
633,-1.26157997006799
634,-1.26275134908536
634,-1.27200908375189
634,-1.26309888946927
634,-1.26244791025661
634,-1.26589600367159
634,-1.2660987089957
634,-1.26610536361125
635,-1.2609495066917
635,-1.2613236738366
635,-1.27928565478827
635,-1.27196154078225
635,-1.26304742785828
635,-1.27413738246732
635,-1.26561226728598
636,-1.26296826849899
636,-1.26236813697042
636,-1.27365862887272
636,-1.27108606602467
636,-1.27179455627537
636,-1.26822173817143
636,-1.26176252986137
637,-1.26513731889383
637,-1.27209251644722
637,-1.26562541603597
637,-1.28128983467356
637,-1.26726344401589
637,-1.26330911751268
637,-1.26780052158595
638,-1.26893543436519
638,-1.26004489323654
638,-1.26511163873538
638,-1.26623439841986
638,-1.26659720021949
638,-1.27197663479813
638,-1.27309672621739
639,-1.26366365034531
639,-1.26264921549317
639,-1.26320371409471
639,-1.26531577488057
639,-1.27587102323009
639,-1.26310161485744
639,-1.2706465720619
640,-1.26634474887731
640,-1.26702334403789
640,-1.26033152749505
640,-1.26711220880848
640,-1.26240684412662
640,-1.26066380670311
640,-1.26892603122474
641,-1.27161292785149
641,-1.26747621352994
641,-1.2673152094888
641,-1.26218474190683
641,-1.26382302906979
641,-1.26992838680831
641,-1.26572207658956
642,-1.26201660612294
642,-1.26404774160239
642,-1.26468291376353
642,-1.27271166697562
642,-1.2613707275476
642,-1.26506594267592
642,-1.26178419122488
643,-1.26280864778077
643,-1.26223664532209
643,-1.2636937134653
643,-1.26341647289015
643,-1.27425453819024
643,-1.26508238491141
643,-1.26795922529819
644,-1.26172118557277
644,-1.27081881523204
644,-1.26310542975064
644,-1.2619264410186
644,-1.26679911684234
644,-1.26367429878759
644,-1.26408862267424
645,-1.26213481735585
645,-1.26386635485417
645,-1.26392786668307
645,-1.26494933940623
645,-1.2748899480904
645,-1.27118792364694
645,-1.2662916205717
646,-1.27092956400471
646,-1.26575068399027
646,-1.26188103984575
646,-1.27983553633448
646,-1.26245418680533
646,-1.26248717443625
646,-1.26979486005322
647,-1.26356438802769
647,-1.26222104528806
647,-1.27242506258231
647,-1.26820362444124
647,-1.2648077389428
647,-1.26950878157764
647,-1.26569987744959
648,-1.27523156650881
648,-1.26338751876955
648,-1.27539359168196
648,-1.27325544566059
648,-1.26715809561284
648,-1.26180959128786
648,-1.26502255466864
649,-1.26081600620325
649,-1.26305151394028
649,-1.26836877549053
649,-1.26864840348101
649,-1.26846673951083
649,-1.26015455984089
649,-1.26499516270608
650,-1.26511054972294
650,-1.26491671530672
650,-1.26411088604021
650,-1.26298555138803
650,-1.26284844915644
650,-1.2635204131637
650,-1.26324124311074
651,-1.26377129868388
651,-1.26552763141671
651,-1.26670568335277
651,-1.26779485162405
651,-1.26311902268251
651,-1.26261822755196
651,-1.26072274109198
652,-1.26591195686086
652,-1.26150388499249
652,-1.26343433896519
652,-1.26549548804698
652,-1.26301088971705
652,-1.2616639514429
652,-1.26020254998219
653,-1.26795246091251
653,-1.26299154577514
653,-1.26468063736583
653,-1.26123315277987
653,-1.26143677208726
653,-1.26815021231366
653,-1.26891730411472
654,-1.26451519261124
654,-1.26636142658885
654,-1.26066750085954
654,-1.2604640981919
654,-1.27101130079046
654,-1.27518198986584
654,-1.26052364765238
655,-1.27017560312957
655,-1.2731996120273
655,-1.26448880604959
655,-1.26562534447759
655,-1.26048771941441
655,-1.28211178889426
655,-1.27758323578744
656,-1.26434524339331
656,-1.26248125991735
656,-1.26413619114054
656,-1.28696922343727
656,-1.26314272236903
656,-1.27387239091138
656,-1.26574539334596
657,-1.27038104916668
657,-1.2693972469533
657,-1.26272744329703
657,-1.28415973645028
657,-1.26208853795856
657,-1.26192929451348
657,-1.26274280743905
658,-1.26506093939907
658,-1.26339313263539
658,-1.26283505282676
658,-1.26737848353831
658,-1.26300894725317
658,-1.28205500702261
658,-1.26508536286906
659,-1.2626881144353
659,-1.26274000165461
659,-1.26664972972869
659,-1.268285524166
659,-1.26207135276565
659,-1.26274779590097
659,-1.26281833976
660,-1.26186482238212
660,-1.26201974761378
660,-1.26653386372016
660,-1.26285018501412
660,-1.26168173005296
660,-1.26544994656982
660,-1.26992322807264
661,-1.26574442769242
661,-1.26121554874178
661,-1.26817652593619
661,-1.27305254768016
661,-1.2617372174959
661,-1.27401749085705
661,-1.27106277447337
662,-1.26163121605189
662,-1.26097059035277
662,-1.26221175848838
662,-1.26395195086777
662,-1.26691064299259
662,-1.2625300119238
662,-1.2621005526682
663,-1.27303683307636
663,-1.26012643106173
663,-1.26525634895437
663,-1.26191443199944
663,-1.26536746315392
663,-1.26462439236914
663,-1.26391067937876
664,-1.26730431332157
664,-1.26181170718813
664,-1.27135645674966
664,-1.26463235783531
664,-1.26181694112575
664,-1.26980070445691
664,-1.26715448417749
665,-1.2624920429195
665,-1.26468070609283
665,-1.26531518591324
665,-1.26163206581121
665,-1.26256463525385
665,-1.26918339570743
665,-1.26371263242781
666,-1.26264944221336
666,-1.26294366535535
666,-1.26914698369487
666,-1.27256419657357
666,-1.26513653662054
666,-1.26351411495919
666,-1.26891300898757
667,-1.27133393085776
667,-1.2677484175112
667,-1.26968426028579
667,-1.26325593859059
667,-1.26014471669754
667,-1.26852988858827
667,-1.26273077962175
668,-1.27191319555249
668,-1.26650191483659
668,-1.26117687147442
668,-1.26301511395947
668,-1.26539175755451
668,-1.27198201269147
668,-1.26340074333363
669,-1.26337916091916
669,-1.26303706215883
669,-1.26217539848187
669,-1.26316036746159
669,-1.26098285273869
669,-1.26140831976682
669,-1.26093036727684
670,-1.26869016754581
670,-1.261903040577
670,-1.27202025946763
670,-1.26428421567602
670,-1.26472543978323
670,-1.27685850110366
670,-1.26691157665454
671,-1.26191194153292
671,-1.26344604175312
671,-1.26232458879923
671,-1.26397450215245
671,-1.26641616005591
671,-1.26683487973929
671,-1.26589578563301
672,-1.26697461395623
672,-1.26612041454223
672,-1.26323312887834
672,-1.26389188697533
672,-1.26857833365066
672,-1.26252417766537
672,-1.26470657407153
673,-1.26838552624607
673,-1.26755180240296
673,-1.2693011902948
673,-1.26217170225561
673,-1.26677007136254
673,-1.26688634875003
673,-1.26293589563139
674,-1.26199983817316
674,-1.27500922175506
674,-1.26803982341699
674,-1.26732636235772
674,-1.26482317297259
674,-1.26802882729963
674,-1.26174126777376
675,-1.26316566352443
675,-1.26116452850529
675,-1.27139100359849
675,-1.27035852934608
675,-1.26328230255133
675,-1.26586169375323
675,-1.27294397166782
676,-1.2689806352885
676,-1.26269927797482
676,-1.26232120262934
676,-1.26166592126183
676,-1.26642355963242
676,-1.2628342775154
676,-1.26957815457318
677,-1.2654542879179
677,-1.26627915040877
677,-1.26469635489434
677,-1.26320712378076
677,-1.2641118794772
677,-1.26978848865248
677,-1.26196221886251
678,-1.26503354064857
678,-1.27412863973207
678,-1.26672626962333
678,-1.27469631351032
678,-1.26106792610976
678,-1.2626976268177
678,-1.26209856561446
679,-1.26187369450047
679,-1.26144607286483
679,-1.2646527419136
679,-1.26591173411618
679,-1.27022130560579
679,-1.26741836973857
679,-1.26333398240103
680,-1.2609960320239
680,-1.2690927270595
680,-1.26228376418214
680,-1.26298770032977
680,-1.26293739175584
680,-1.27155240219691
680,-1.26297428908829
681,-1.26484869536995
681,-1.26263718353598
681,-1.26912427724407
681,-1.26756671732146
681,-1.26081143313298
681,-1.26503923115918
681,-1.26194789220341
682,-1.26138920880295
682,-1.26842196122454
682,-1.26330326473712
682,-1.27118668805328
682,-1.26381751916992
682,-1.26075874504955
682,-1.2621137563586
683,-1.26740707683519
683,-1.26206348650148
683,-1.26699000948014
683,-1.26651118918687
683,-1.26455164380037
683,-1.26559327933605
683,-1.27630627546857
684,-1.2604824909829
684,-1.26040035129674
684,-1.26755362899782
684,-1.26141906610278
684,-1.26338067510727
684,-1.26602236062474
684,-1.26859951244668
685,-1.27372561047471
685,-1.26682630532341
685,-1.26511398952986
685,-1.26257216813485
685,-1.26217813033893
685,-1.26436374129669
685,-1.27181081654059
686,-1.26879117519942
686,-1.27059703805362
686,-1.26135054067325
686,-1.2683817972739
686,-1.26193585409663
686,-1.26810891843361
686,-1.26302582007017
687,-1.27232663281255
687,-1.26138376546128
687,-1.26593755165257
687,-1.26742627500345
687,-1.26509874032515
687,-1.26838076042061
687,-1.26131455698878
688,-1.26506736146947
688,-1.26698459674691
688,-1.26383955477952
688,-1.27136441753916
688,-1.27370174913633
688,-1.26501687071598
688,-1.26633947937499
689,-1.26576232722592
689,-1.2665143539991
689,-1.26045974760229
689,-1.2637987611804
689,-1.26434397420197
689,-1.26058677528534
689,-1.26145719471127
690,-1.26657637763609
690,-1.2646237286633
690,-1.26704600290245
690,-1.26385476646569
690,-1.2641835653796
690,-1.26581318322381
690,-1.26532584055781
691,-1.26607826421026
691,-1.27160390719252
691,-1.26052513934033
691,-1.26269474643293
691,-1.26103200894009
691,-1.2666128599695
691,-1.26202967524101
692,-1.27164863914556
692,-1.26110602390181
692,-1.26478018780666
692,-1.26212597951556
692,-1.26368192941793
692,-1.2673159613872
692,-1.2633477967448
693,-1.26378005447957
693,-1.26071118530397
693,-1.26137250011678
693,-1.26636335370934
693,-1.26311941709537
693,-1.26871926439957
693,-1.26544434821876
694,-1.26673607271318
694,-1.26131682785915
694,-1.26206349720349
694,-1.26801474782743
694,-1.27585489676986
694,-1.26077619676025
694,-1.26218209435611
695,-1.26032924675495
695,-1.2604335634619
695,-1.26111821882578
695,-1.26578002613158
695,-1.26081326437917
